,Date,Agar Malwa,Alirajpur,Anuppur,Ashoknagar,Balaghat,Barwani,Betul,Bhind,Bhopal,Burhanpur,Chhatarpur,Chhindwara,Damoh,Datia,Dewas,Dhar,Dindori,Guna,Gwalior,Harda,Hoshangabad,Indore,Jabalpur,Jhabua,Katni,Khandwa,Khargone,Maihar,Mandla,Mandsaur,Mauganj,Morena,Narsinghpur,Neemuch,Niwari,Pandhurna,Panna,Raisen,Rajgarh,Ratlam,Rewa,Sagar,Satna,Sehore,Seoni,Shahdol,Shajapur,Sheopur,Shivpuri,Sidhi,Singrauli,Tikamgarh,Ujjain,Umaria,Vidisha,SUM_PRECTOTCORR
181,1997-02-28,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.29,0.0,0.01,0.13,0.0,0.0,0.01,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.04,0.05,0.0,0.0,0.07,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.1,0.04,0.14,0.03,0.0,0.02,0.0,1.68
182,1997-03-31,0.04,0.0,3.2,0.1,3.54,0.0,0.07,1.33,0.03,0.0,1.22,0.09999999999999999,0.45,0.74,0.0,0.0,3.26,0.1,0.69,0.0,0.01,0.0,0.8200000000000001,0.0,1.65,0.0,0.0,1.4,2.69,0.34,1.39,0.9400000000000001,0.26,0.41,0.49,0.09999999999999999,1.14,0.13,0.01,0.01,0.9099999999999999,0.15,1.31,0.0,1.23,2.54,0.0,1.07,0.47,1.39,2.05,0.3,0.0,2.54,0.03,40.65
183,1997-04-30,12.14,9.559999999999999,53.16,6.0,34.6,9.64,10.82,3.03,9.850000000000001,9.64,8.1,10.67,11.98,3.07,12.05,11.0,55.75,6.0,2.69,11.24,10.8,11.55,19.67,11.78,27.18,10.8,10.34,11.69,37.84,15.63,14.06,4.77,14.4,15.76,3.59,9.68,11.07,11.21,9.03,12.52,11.15,9.02,14.8,11.04,21.15,43.83,10.28,12.25,3.23,14.06,32.92,4.96,12.11,43.83,9.850000000000001,818.84
184,1997-05-31,17.59,2.58,38.9,45.11,20.6,1.55,19.0,91.07,44.91,3.31,52.72,20.72,40.3,92.89,13.33,1.83,39.68,45.11,97.17,25.51,44.14,2.5,19.51,2.97,32.43,15.45,2.01,47.69,24.54,8.07,42.51000000000001,83.2,28.67,6.569999999999999,84.24,12.7,49.17,42.89,31.38,4.899999999999999,28.79,42.55,37.99,33.25,16.34,41.93,35.19,38.56,88.15,42.51000000000001,40.14,67.41000000000001,4.04,41.93,44.91,1903.11
185,1997-06-30,108.57,326.69,174.24,83.36,129.82,201.53,126.87,50.01,127.36,165.29,62.29,130.23,95.38,52.74,158.02,217.23,181.74,83.36,53.65,163.33,143.1,193.9,112.38,218.74,116.7,182.28,182.67,72.78,147.18,97.31,87.57,51.49,110.82,110.6,58.78,122.5,70.01,120.16,102.7,200.52,87.45,104.25,92.28,147.07,116.91,154.1,127.39,58.48,58.54,87.57,137.49,68.82,194.15,154.1,127.36,6909.859999999999
186,1997-07-31,266.36,351.94,411.04,195.66,402.77,307.78,311.26,105.23,393.14,248.67,307.18,318.63,371.56,106.53,392.56,353.79,413.75,195.66,106.93,403.96,442.28,363.6,435.2,362.13,422.04,338.47,314.0,373.73,431.86,191.68,354.11,104.94,413.12,191.54,122.82,231.96,368.18,404.81,267.77,327.26,286.51,319.41,335.94,411.92,419.1,401.74,360.66,134.11,122.49,354.11,361.96,163.09,372.52,401.74,393.14,17264.34
187,1997-08-31,348.6,233.45,411.73,445.78,428.37,183.9,316.15,190.35,409.18,205.94,319.92,319.21,383.2,250.5,273.45,205.77,418.42,445.78,250.98,319.51,398.85,211.47,346.61,231.18,363.66,294.73,189.1,347.36,414.88,343.82,313.33,260.05,348.31,334.4,317.6,261.89,361.2,405.29,394.06,263.63,212.14,428.89,285.67,335.43,358.44,371.78,356.11,345.19,309.23,313.33,317.92,395.11,237.53,371.78,409.18,17809.34
188,1997-09-30,67.15,64.66,154.21,118.02,122.74,61.43,152.28,98.2,125.29,71.13,189.09,146.98,150.46,118.71,69.29,57.11,155.57,118.02,123.57,96.55,129.76,56.59,157.53,56.73,176.17,90.66,60.56,218.05,144.79,43.42,220.34,104.43,147.1,42.47,122.71,135.29,192.09,136.83,97.55,54.57,220.37,130.73,214.38,99.78,152.74,170.01,100.12,75.18,126.02,220.34,183.95,124.94,57.01,170.01,125.29,6818.97
189,1997-10-31,50.67,17.15,91.89,56.59,73.48,19.0,97.8,34.61,104.47,35.46,42.52,97.23,71.39,36.78,56.43,22.35,93.47,56.59,35.88,82.38,112.54,27.81,81.11,27.31,78.06,70.22,23.89,52.58,84.28,32.2,50.84,39.14,88.45,29.19,39.69,83.17,53.27,95.36,67.58,30.89,36.39,78.96000000000001,48.45,91.62,82.94,84.0,87.19,41.01,39.76,50.84,65.09,46.29,33.38,84.0,104.47,3318.11
190,1997-11-30,40.89,21.09,87.26,59.22,65.9,34.32,90.63,14.4,79.5,75.8,44.14,89.66,70.91,22.15,46.0,27.54,88.11,59.22,22.14,71.24,82.94,32.92,87.84,24.9,82.28999999999999,81.1,41.34,52.22,80.98,20.7,50.02,21.95,84.09,17.13,32.79,94.83000000000001,56.87,78.28,59.75,23.79,35.13,70.72,49.31,69.25,84.58,80.68,67.09,27.7,32.46,50.02,62.93,46.25,29.81,80.68,79.5,3082.96
191,1997-12-31,37.08,11.47,73.82000000000001,57.37,72.60000000000001,16.93,94.46000000000001,65.56,87.79,28.17,71.82,91.84,87.72,74.69,36.62,14.45,73.86,57.37,77.99,58.86,92.03,17.43,95.52,15.54,83.27,49.21,19.08,70.35,78.57000000000001,20.39,63.61,65.03,99.27,16.97,69.11,82.98,77.54,93.42999999999999,55.2,18.0,57.65000000000001,78.86,61.81,67.69,92.44,72.61,67.24,39.43,72.98,63.61,62.79,63.06,19.45,72.61,87.79,3353.02
192,1998-01-31,0.46,1.41,84.19,0.73,40.88,2.56,9.49,0.82,2.41,5.28,4.41,9.19,7.609999999999999,0.73,1.97,1.94,88.85,0.73,0.89,4.67,4.06,2.52,27.82,1.23,43.15,6.24,3.43,12.27,54.88,0.27,19.69,0.22,14.19,0.26,0.75,8.83,7.399999999999999,5.45,0.46,0.74,8.96,3.17,21.26,2.51,29.72,69.53,1.08,0.19,0.98,19.69,51.4,1.06,1.48,69.53,2.41,766.0500000000001
193,1998-02-28,1.83,0.63,7.44,1.06,17.65,1.03,22.5,1.64,2.65,3.28,2.63,21.37,4.72,1.45,1.19,0.82,7.55,1.06,1.53,4.54,5.32,1.13,12.71,0.79,7.02,6.7,1.54,2.21,13.88,3.43,1.84,1.31,11.97,3.44,1.35,27.13,3.19,5.27,1.1,1.19,1.71,2.67,2.1,2.31,18.15,5.48,1.2,2.23,1.44,1.84,3.97,1.38,0.88,5.48,2.65,272.58
194,1998-03-31,11.61,1.82,34.45,13.34,29.51,2.26,34.13,10.29,30.7,7.16,20.06,33.66,23.3,8.97,12.18,2.61,34.92,13.34,9.14,22.04,33.24,3.88,27.79,3.43,29.24,18.45,3.41,24.85,31.32,5.899999999999999,23.04,7.99,29.03,4.95,9.08,32.75,23.79,28.59,17.92,4.38,14.86,22.54,21.79,25.47,30.19,32.25,24.6,5.6,9.81,23.04,28.38,11.0,4.96,32.25,30.7,1035.96
195,1998-04-30,2.7,1.23,23.65,6.06,21.62,2.04,10.71,5.76,8.69,3.46,7.51,9.66,21.98,5.88,3.05,1.59,23.49,6.06,5.99,5.89,9.24,2.02,35.73,1.22,26.28,5.28,2.6,8.11,28.54,0.89,6.619999999999999,5.25,28.34,0.65,5.79,6.55,13.31,16.71,4.86,1.07,5.82,12.21,7.31,5.830000000000001,31.22,19.87,5.540000000000001,2.81,5.96,6.619999999999999,12.55,6.82,1.53,19.87,8.69,538.7299999999999
196,1998-05-31,2.69,6.17,7.600000000000001,1.53,12.85,8.93,11.75,7.95,1.13,8.5,2.94,10.98,2.49,6.859999999999999,6.73,8.01,8.08,1.53,7.19,4.58,2.11,8.37,5.71,7.41,4.33,5.319999999999999,9.02,1.42,8.97,1.41,2.19,5.550000000000001,5.34,1.49,5.38,13.51,1.72,2.4,1.37,5.9,3.16,1.54,2.68,3.29,8.83,6.12,2.15,1.84,5.79,2.19,6.199999999999999,3.44,7.779999999999999,6.12,1.13,289.67
197,1998-06-30,111.18,135.53,84.19,117.77,101.67,141.87,136.96,68.09,164.98,160.08,47.98,140.05,109.87,70.74000000000001,160.62,145.53,87.22,117.77,72.81,169.84,174.84,151.97,112.75,145.34,80.51,165.98,148.66,40.75,103.29,72.2,42.29,67.03999999999999,129.33,72.99,76.19,120.21,55.53,151.9,129.02,129.98,46.28,138.83,45.15,167.03,115.99,73.67,153.42,60.15,77.0,42.29,64.71000000000001,91.2,150.93,73.67,164.98,5980.82
198,1998-07-31,268.14,278.95,249.24,254.36,205.36,215.3,272.26,254.16,327.03,230.02,234.13,280.3,248.23,266.99,249.93,227.89,253.88,254.36,274.06,304.73,349.56,223.84,230.58,239.48,237.91,302.28,212.93,229.49,234.32,278.55,224.11,253.77,252.67,277.75,260.02,238.24,233.59,300.65,271.03,255.52,211.22,280.18,216.4,304.18,230.0,246.59,293.12,243.14,265.65,224.11,226.91,251.88,235.09,246.59,327.03,14057.7
199,1998-08-31,168.75,198.49,214.18,236.81,237.61,189.98,288.25,187.55,296.61,206.41,312.38,289.08,257.44,187.3,204.48,180.37,213.25,236.81,193.41,259.06,313.65,181.07,215.03,174.97,251.61,246.78,188.38,350.87,224.0,102.5,360.89,169.53,237.31,99.42,194.92,256.37,313.67,281.61,225.58,160.83,379.04,269.72,355.78,260.72,232.82,245.3,249.66,133.73,199.54,360.89,293.09,219.83,178.02,245.3,296.61,13027.26
200,1998-09-30,172.72,231.03,303.73,118.59,237.17,221.77,220.05,139.32,185.6,236.5,166.91,220.15,190.12,139.71,239.81,236.84,312.9,118.59,143.44,244.99,214.05,243.41,227.03,236.83,241.69,265.36,229.09,190.32,266.64,157.17,195.71,134.58,212.72,159.18,131.76,203.5,187.9,197.7,149.13,218.2,161.3,163.6,193.52,217.82,230.95,282.3,186.06,123.69,135.85,195.71,247.92,126.46,241.88,282.3,185.6,11116.87
201,1998-10-31,13.99,44.93,43.08,9.99,65.84,50.79,55.58,34.43,20.54,68.78,8.719999999999999,54.34,19.37,23.85,23.38,37.96,43.79,9.99,25.95,38.16,29.67,34.96,36.2,29.28,26.98,58.83,48.44,8.620000000000001,51.7,15.55,10.17,20.45,34.17,17.35,15.58,61.53,10.81,24.05,12.25,23.82,9.47,16.57,11.79,25.22,45.36,32.08,17.77,10.56,17.12,10.17,27.67,11.69,26.36,32.08,20.54,1578.32
202,1998-11-30,1.97,10.62,62.73,3.94,66.32,17.19,59.27,4.79,9.459999999999999,32.85,12.02,56.55,19.86,3.96,6.38,10.53,64.86,3.94,3.94,18.63,17.52,10.65,44.37,5.98,41.95,31.46,18.08,18.42,62.93,1.75,19.45,3.73,36.28,1.84,4.16,67.91,18.12,18.61,2.0,3.54,9.85,10.95,19.7,8.99,55.75,50.18,3.89,3.01,4.54,19.45,35.41,5.51,5.95,50.18,9.459999999999999,1191.38
203,1998-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1999-01-31,0.8300000000000001,0.06,0.9,2.04,1.21,0.03,1.49,10.46,1.99,0.14,3.99,1.4,3.03,7.27,0.5,0.07,0.78,2.04,7.66,0.91,1.92,0.11,3.27,0.15,2.1,0.58,0.07,1.67,1.74,1.09,1.06,6.41,3.09,1.13,5.03,0.83,2.82,2.59,1.23,0.32,1.64,2.4,1.05,1.18,2.69,0.9400000000000001,1.28,2.78,5.44,1.06,0.65,3.4,0.2,0.9400000000000001,1.99,111.65
205,1999-02-28,41.31,23.91,17.32,17.55,21.63,24.36,32.13,2.78,33.18,23.74,17.47,31.59,32.52,4.76,39.52,29.87,16.54,17.55,3.78,35.44,36.79000000000001,32.81,44.12,34.2,30.28,30.18,26.99,21.86,27.03,46.9,22.6,7.24,43.86,45.22,8.32,24.49,23.11,36.02,30.87,37.5,26.24,27.26,23.3,37.51,39.31,19.27,35.55,23.58,7.389999999999999,22.6,18.45,12.72,36.82,19.27,33.18,1459.79
206,1999-03-31,0.0,0.0,0.0,0.0,0.14,0.0,0.36,0.0,0.02,0.01,0.0,0.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.08,0.0,0.01,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.12,0.0,0.0,0.44,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.02,0.19,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,2.09
207,1999-04-30,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.12,0.0,0.0,0.02,0.0,0.01,0.16,0.0,0.0,0.0,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.0,0.0,0.11,0.0,0.0,0.0,1.24
208,1999-05-31,4.6,2.8,21.7,3.81,21.2,5.63,22.72,10.74,10.23,13.83,10.37,22.02,8.06,12.27,4.64,2.71,22.39,3.81,12.91,9.98,12.27,2.92,10.09,2.34,13.59,12.11,6.09,11.54,18.18,4.01,11.76,10.54,10.13,4.0,9.65,26.13,10.59,9.5,5.81,2.88,8.370000000000001,6.97,11.61,9.58,14.23,19.65,8.65,4.75,10.66,11.76,19.67,6.09,2.5,19.65,10.23,584.9200000000001
209,1999-06-30,100.26,167.62,175.94,80.29,151.9,173.89,131.14,19.75,104.22,190.64,55.42,131.2,92.85000000000001,26.66,181.62,186.58,186.05,80.29,26.52,161.48,116.51,195.64,125.04,183.8,115.68,181.25,184.88,72.03,160.74,63.52,92.54,28.25,113.62,65.1,39.73,131.63,64.67999999999999,105.7,93.26,154.73,101.89,95.12,98.0,139.02,134.21,152.06,115.5,42.89,37.7,92.54,136.54,60.19,190.16,152.06,104.22,6364.75
210,1999-07-31,247.81,180.45,258.93,345.72,280.79,132.41,338.57,217.56,442.92,148.98,349.92,337.46,451.54,244.43,209.71,144.23,258.94,345.72,253.43,303.93,454.48,145.43,461.49,157.34,380.71,254.42,134.11,395.36,331.28,211.56,384.55,227.01,475.6,204.24,266.38,252.96,395.58,483.95,323.03,175.51,358.41,432.4,368.42,337.83,422.0,292.42,342.94,220.9,271.65,384.55,311.04,313.55,159.82,292.42,442.92,16559.71
211,1999-08-31,96.14,48.33,374.26,143.49,421.56,58.94,309.45,196.14,177.53,145.16,198.78,293.91,282.67,185.93,81.84,51.74,383.97,143.49,191.49,154.08,203.03,58.42,394.22,52.12,342.45,193.59,71.12,220.93,416.25,92.35,216.85,172.13,339.69,87.59,177.36,282.58,241.39,250.71,116.29,60.5,187.91,203.15,216.49,134.59,408.24,338.38,126.01,119.43,182.88,216.85,281.4,175.57,56.96,338.38,177.53,11092.24
212,1999-09-30,169.94,195.06,262.43,203.88,299.2,219.6,280.79,132.93,195.35,244.68,167.27,265.68,302.87,164.55,257.16,242.81,265.74,203.88,172.42,239.79,210.89,262.43,424.84,239.6,312.08,263.74,240.64,165.6,340.32,107.25,148.55,147.71,376.72,98.35,181.1,238.87,210.67,273.1,176.74,202.91,132.7,239.17,149.42,207.17,400.2,240.13,183.63,132.14,185.14,148.55,179.7,202.76,255.97,240.13,195.35,12200.3
213,1999-10-31,43.49,94.23,67.06,29.14,64.97,96.77000000000001,111.2,15.89,56.28,114.48,20.56,109.93,36.73,19.87,85.92,94.62,71.22,29.14,20.07,97.19,73.46000000000001,96.13,51.73,85.98,42.54,121.7,98.33999999999999,21.11,64.5,27.62,26.11,19.23,58.43,28.42,21.84,119.64,22.97,53.12,40.66999999999999,68.81,28.73,40.45,29.04,76.94,63.59,55.47,58.73,18.77,22.22,26.11,47.12,24.44,87.42,55.47,56.28,3111.89
214,1999-11-30,0.0,0.0,1.09,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.45,0.0,0.0,0.11,0.63,0.0,0.29,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.22,0.0,0.37,0.0,0.21,0.92,0.0,0.0,0.0,0.29,0.8500000000000001,0.0,0.0,0.92,0.0,8.25
215,1999-12-31,0.0,0.0,1.01,0.07,0.09,0.0,0.0,0.11,0.04,0.0,2.38,0.0,0.65,0.18,0.0,0.0,1.04,0.07,0.22,0.0,0.01,0.0,0.33,0.0,1.49,0.0,0.0,3.3,0.27,0.0,4.73,0.02,0.14,0.0,0.26,0.0,1.83,0.16,0.0,0.0,6.58,0.21,4.99,0.0,0.14,2.21,0.0,0.0,0.34,4.73,3.66,0.31,0.0,2.21,0.04,43.82
216,2000-01-31,0.01,0.0,4.05,0.4,2.3,0.0,0.0,4.65,0.01,0.0,1.8,0.02,0.24,3.31,0.0,0.0,4.28,0.4,3.61,0.0,0.0,0.0,0.74,0.0,1.9,0.0,0.0,1.69,2.54,0.0,2.85,2.74,0.16,0.0,2.08,0.01,0.88,0.02,0.05,0.0,3.8,0.12,3.15,0.0,0.9199999999999999,3.64,0.0,0.85,2.33,2.85,4.02,1.12,0.0,3.64,0.01,67.19
217,2000-02-29,0.65,1.08,7.1,0.8400000000000001,14.84,3.11,11.64,1.0,1.86,13.53,0.65,11.49,2.5,0.41,2.04,1.75,7.27,0.8400000000000001,0.27,6.85,4.09,2.49,6.33,0.88,4.4,13.0,4.68,1.05,10.32,1.24,1.07,0.76,5.2,1.5,0.4,15.14,1.41,2.77,0.77,0.61,0.52,1.67,1.19,3.11,8.82,4.66,1.37,0.97,0.35,1.07,3.64,0.7,1.19,4.66,1.86,203.61
218,2000-03-31,0.0,0.0,0.41,0.01,0.25,0.0,0.01,0.84,0.0,0.0,0.34,0.01,0.02,0.4,0.0,0.0,0.43,0.01,0.44,0.0,0.0,0.0,0.13,0.0,0.19,0.0,0.0,0.13,0.29,0.04,0.26,0.39,0.05,0.04,0.21,0.0,0.13,0.0,0.0,0.0,0.4400000000000001,0.0,0.44,0.0,0.15,0.43,0.0,0.28,0.26,0.26,0.91,0.09,0.0,0.43,0.0,8.72
219,2000-04-30,0.01,0.09,0.51,0.22,0.69,0.18,0.14,1.24,0.08,0.17,3.08,0.11,0.95,0.8300000000000001,0.06,0.1,0.43,0.22,0.88,0.03,0.07,0.1,0.95,0.07,1.09,0.04,0.17,2.27,0.7,0.0,1.77,0.49,0.67,0.0,0.72,0.04,2.13,0.4,0.01,0.05,1.6,0.38,1.41,0.03,0.77,0.73,0.01,0.15,0.75,1.77,1.1,0.6299999999999999,0.08,0.73,0.08,31.98
220,2000-05-31,53.73,57.38,71.62,24.31,50.36,60.83,55.7,16.59,51.68,67.76,25.05,56.62,30.13,15.53,61.09,60.61,73.99000000000001,24.31,15.1,60.45,57.09999999999999,61.51,36.01,63.84,43.95,60.03,62.65,25.62,54.76,58.59999999999999,26.59,15.17,38.04,60.19,13.81,56.81,25.91,42.90000000000001,43.43000000000001,66.03,19.34,36.02,26.26,59.48,40.86,62.17,54.46,25.75,14.22,26.59,47.51000000000001,15.14,63.33,62.17,51.68,2450.77
221,2000-06-30,61.72,85.74,209.81,29.38,251.97,89.42,146.26,31.4,62.76000000000001,98.38,87.59,138.01,113.2,16.35,96.81,97.52000000000001,213.69,29.38,14.58,92.24000000000001,77.8,102.71,187.81,98.75,175.98,102.43,95.92999999999999,109.85,228.0,58.5,105.0,16.08,145.76,59.46,16.57,143.28,111.97,89.83,45.81,89.64,83.33,64.28,102.2,79.1,202.97,182.82,63.42,26.87,15.17,105.0,143.92,26.53,101.84,182.82,62.76000000000001,5470.4
222,2000-07-31,237.72,262.28,232.54,172.8,320.3,202.23,379.42,155.13,470.58,229.43,192.31,391.62,317.21,157.3,291.19,225.7,233.85,172.8,163.4,411.32,541.31,229.52,365.81,239.02,284.28,360.63,209.13,208.72,314.48,203.45,180.89,143.7,406.14,207.2,144.95,304.04,236.96,439.67,270.29,239.71,137.8,322.16,169.72,432.7,363.99,222.41,385.97,130.46,153.0,180.89,185.54,145.32,241.22,222.41,470.58,14513.2
223,2000-08-31,153.22,156.71,91.35000000000001,122.25,133.1,168.07,221.6,96.81,229.46,217.4,177.82,225.74,160.78,98.60000000000001,189.47,162.54,90.42,122.25,102.06,237.28,261.19,169.97,142.05,162.21,124.86,243.82,177.31,168.51,119.5,126.36,162.2,83.75,189.92,123.11,99.09,193.42,162.71,221.17,159.51,155.99,161.64,177.52,155.58,225.5,153.85,107.51,201.46,89.97,102.89,162.2,126.28,106.68,168.26,107.51,229.46,8679.89
224,2000-09-30,29.55,15.35,150.08,47.65,109.31,21.05,81.24000000000001,24.32,47.63,33.06,65.29,75.66,80.63,23.66,24.63,18.55,151.68,47.65,23.31,33.25,49.48,20.34,129.94,18.62,142.42,37.2,22.92,103.96,135.8,26.76,124.08,23.86,97.22,24.84,30.0,74.9,81.3,67.73,36.21,20.0,133.64,59.68,131.7,31.2,121.5,147.75,32.26,30.68,28.59,124.08,148.98,42.77,20.33,147.75,47.63,3619.67
225,2000-10-31,6.97,10.82,1.01,0.52,2.89,11.81,7.31,0.18,1.31,10.1,0.38,7.26,0.31,0.3,13.29,13.71,1.16,0.52,0.2,8.469999999999999,2.68,14.82,1.14,14.02,0.61,9.08,12.63,0.53,1.8,6.2,0.55,0.61,1.75,6.28,0.39,8.81,0.42,0.97,3.14,12.0,0.4,0.41,0.53,6.63,2.71,0.9,4.6,2.04,0.26,0.55,0.98,0.33,14.94,0.9,1.31,234.44
226,2000-11-30,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.16,0.0,0.01,0.04,0.0,0.02,0.18,0.0,0.0,0.0,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.16,0.0,0.06,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.08,0.0,0.0,0.0,1.4
227,2000-12-31,2.82,6.68,0.2,1.58,0.31,9.7,2.67,0.77,2.37,13.92,1.0,2.85,0.76,0.71,6.06,7.46,0.16,1.58,0.74,6.96,2.78,7.95,0.27,5.46,0.11,8.26,10.77,0.28,0.34,1.69,0.1,0.65,0.63,1.69,0.88,3.88,0.58,1.27,2.67,4.01,0.37,1.45,0.09,5.38,0.44,0.1,3.97,0.66,0.98,0.1,0.06,1.16,5.63,0.1,2.37,146.43
228,2001-01-31,0.04,0.0,2.4,0.36,4.71,0.01,8.4,0.87,1.33,4.14,3.03,8.1,2.2,0.48,0.06999999999999999,0.0,2.31,0.36,0.5499999999999999,3.59,3.2,0.03,2.83,0.0,3.11,8.02,0.19,4.26,3.31,0.01,4.04,0.33,2.92,0.01,0.42,10.41,3.55,2.13,0.14,0.0,3.61,1.2,3.87,1.14,3.14,2.55,0.23,0.18,0.46,4.04,3.03,0.54,0.0,2.55,1.33,119.73
229,2001-02-28,0.36,0.02,0.61,0.53,0.86,0.03,1.12,1.61,1.52,0.14,0.9600000000000001,1.07,1.74,0.63,0.42,0.04,0.5800000000000001,0.53,0.8500000000000001,0.85,1.63,0.09,2.54,0.06,1.46,0.55,0.07,0.65,1.29,0.09,0.46,0.31,2.44,0.05,0.34,0.53,1.06,1.86,0.6799999999999999,0.09,0.5700000000000001,1.31,0.55,1.06,2.08,0.6699999999999999,1.01,0.05,0.48,0.46,0.8,0.41,0.12,0.6699999999999999,1.52,42.48000000000001
230,2001-03-31,2.81,2.35,16.22,2.21,18.02,3.76,13.94,1.87,3.2,9.97,4.56,13.53,4.72,2.17,3.77,3.23,16.66,2.21,2.22,6.68,5.03,3.89,9.290000000000001,2.7,10.19,10.58,4.899999999999999,6.159999999999999,15.52,2.53,6.300000000000001,2.01,7.48,2.24,2.33,17.09,5.46,4.38,2.42,2.36,3.86,3.15,5.92,4.100000000000001,12.14,12.89,2.84,2.39,2.4,6.300000000000001,9.74,2.48,3.13,12.89,3.2,344.39
231,2001-04-30,3.33,2.61,24.29,9.129999999999999,19.04,1.3,18.22,27.62,5.14,4.32,28.88,16.76,16.42,33.87,1.64,1.51,24.01,9.129999999999999,35.48,3.8,5.35,1.38,17.19,2.14,24.37,5.8,1.63,31.06,20.12,3.92,29.51,29.38,13.54,4.22,28.76,20.23,27.94,9.07,4.48,3.08,21.04,9.32,26.04,3.06,18.23,26.34,3.43,12.52,31.02,29.51,24.51,19.43,1.75,26.34,5.14,827.3500000000001
232,2001-05-31,49.07,29.06,47.27,53.05,43.35,24.01,50.5,34.27,64.24,21.93,50.58,50.96,49.74,41.45,34.72,23.95,46.33,53.05,41.84,47.28,65.03,23.01,44.87,24.34,50.55,38.47,22.33,52.44,46.95,40.16,43.62,41.46,48.73,32.96,46.39,42.81,53.02,58.08,56.05,26.0,27.28,55.42,37.31,54.02,45.79,47.59999999999999,56.87,51.0,46.26,43.62,37.75,48.73,24.81,47.59999999999999,64.24,2402.22
233,2001-06-30,196.86,165.55,280.14,198.26,328.19,151.47,294.56,126.4,284.93,168.35,197.74,292.82,250.94,164.04,201.79,154.81,279.1,198.26,169.99,257.1,310.12,158.05,285.84,156.49,265.33,237.17,153.16,217.1,310.76,152.33,202.1,151.66,283.8,138.25,174.92,259.44,227.44,280.92,221.58,153.9,155.29,245.26,186.95,267.66,306.67,261.7,256.33,153.18,178.26,202.1,215.37,186.21,162.89,261.7,284.93,12026.16
234,2001-07-31,316.79,159.43,521.28,366.73,413.27,119.64,292.41,218.19,348.31,110.49,516.8,281.86,514.65,262.07,184.38,134.5,526.69,366.73,268.08,225.91,341.07,134.21,573.37,153.03,594.87,188.12,117.26,607.85,510.99,324.95,547.4,258.16,490.91,288.9,304.16,215.17,597.64,428.12,330.59,187.65,417.54,404.21,497.87,254.57,516.1899999999999,540.37,280.7,358.36,301.57,547.4,477.78,358.79,155.16,540.37,348.31,19341.82
235,2001-08-31,129.46,121.73,417.35,230.59,345.28,118.87,257.52,167.95,191.74,159.69,207.93,246.58,250.21,211.82,111.98,104.51,429.12,230.59,222.22,153.75,192.34,102.77,318.72,106.12,322.68,175.74,118.39,223.12,381.83,116.64,227.95,191.82,273.0,124.27,224.03,233.14,225.74,231.99,173.43,117.5,196.99,231.28,219.64,143.83,330.62,370.19,151.41,155.48,230.17,227.95,289.49,234.79,103.72,370.19,191.74,11837.6
236,2001-09-30,8.84,10.15,65.55,19.62,105.81,21.24,90.4,16.68,15.13,73.53999999999999,29.54,83.62,41.57,12.04,10.39,11.75,67.2,19.62,11.67,28.2,21.09,13.4,74.46000000000001,10.39,59.63,62.47,26.55,38.39,86.05,9.3,51.87,12.42,61.84999999999999,11.67,15.22,98.14,33.84,31.52,12.86,12.12,69.54,25.17,60.69,12.61,87.89,61.31,10.31,10.47,15.17,51.87,66.61,20.35,10.25,61.31,15.13,2064.48
